Utility ID,State,Plant Code,Plant Name,Year,Month,Generator ID,Boiler ID,Cooling ID,Water Consumption Intensity Rate (Gallons / MWh),Water Withdrawal Rate per Fuel Consumption (Gallons / MMBTU),Water Consumption Rate per Fuel Consumption (Gallons / MMBTU),Cooling System Type,Water Type,Water Source,Water Source Name,Fuel Consumption from Steam Turbines (MMBTU),Summer Capacity of Steam Turbines (MW),Gross Generation from Steam Turbines (MWh),Net Generation from Steam Turbines (MWh),Minimum Generator Inservice Month,Minimum Generator Inservice Year,Maximum Generator Inservice Month,Maximum Generator Inservice Year,Cooling Status
195,AL,3,Barry,2019,1,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-761.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,2,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-412.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,3,Many,Many,3-Jan,2792.9597270537865,21795.0,47028.09858103062,Open,Fresh,Surface,Mobile River,70478.0,160.0,4816.0,3916.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,4,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-289.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,5,Many,Many,3-Jan,2792.9597270537865,17110.0,47028.09858103062,Open,Fresh,Surface,Mobile River,202310.0,160.0,14084.0,12087.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,6,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-603.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,7,Many,Many,3-Jan,2792.9597270537865,19535.0,47028.09858103062,Open,Fresh,Surface,Mobile River,121300.0,160.0,7885.0,6178.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,8,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-848.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,9,Many,Many,3-Jan,2792.9597270537865,22082.0,47028.09858103062,Open,Fresh,Surface,Mobile River,278415.0,160.0,18061.0,15244.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,10,Many,Many,3-Jan,2792.9597270537865,45081.0,47028.09858103062,Open,Fresh,Surface,Mobile River,76989.0,160.0,6226.0,4897.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,11,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-688.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,12,Many,Many,3-Jan,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Mobile River,1257933.400415153,160.0,207086.84502262445,-514.0,2,1954,7,1954,OP
195,AL,3,Barry,2019,1,Many,Many,5-Apr,53.0,4644.0,5.0,Open,Fresh,Surface,Mobile River,3897743.0,1118.5,431031.0,401035.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,2,Many,Many,5-Apr,312.0,5644.0,32.0,Open,Fresh,Surface,Mobile River,2809128.0,1118.5,313223.0,290324.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,3,Many,Many,5-Apr,37.0,4966.0,4.0,Open,Fresh,Surface,Mobile River,2984866.0,1118.5,328836.0,304409.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,4,Many,Many,5-Apr,88.0,4720.0,9.0,Open,Fresh,Surface,Mobile River,3604032.0,1118.5,405779.0,378570.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,5,Many,Many,5-Apr,29.0,4372.0,3.0,Open,Fresh,Surface,Mobile River,3379984.0,1118.5,370131.0,343540.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,6,Many,Many,5-Apr,689.0,3927.0,68.0,Open,Fresh,Surface,Mobile River,3884639.0,1118.5,415805.0,384101.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,7,Many,Many,5-Apr,1077.0,4334.0,108.0,Open,Fresh,Surface,Mobile River,4473888.0,1118.5,485710.0,449895.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,8,Many,Many,5-Apr,886.0,4977.0,85.0,Open,Fresh,Surface,Mobile River,3317562.0,1118.5,346213.0,317647.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,9,Many,Many,5-Apr,205.0,4144.0,20.0,Open,Fresh,Surface,Mobile River,2795670.0,1118.5,302987.0,277412.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,10,Many,Many,5-Apr,238.0,3512.0,24.0,Open,Fresh,Surface,Mobile River,3323925.0,1118.5,366967.0,338846.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,11,Many,Many,5-Apr,135.0,4194.0,14.0,Open,Fresh,Surface,Mobile River,3836804.0,1118.5,423985.0,392757.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,12,Many,Many,5-Apr,124.0,4436.0,13.0,Open,Fresh,Surface,Mobile River,4126457.0,1118.5,454936.0,422786.0,12,1969,10,1971,OP
195,AL,3,Barry,2019,1,Many,Many,U6C,496.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,12590.0,200.0,127321.0,121247.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,2,Many,Many,U6C,539.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,25414.0,200.0,125854.0,120022.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,3,Many,Many,U6C,536.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,27083.0,200.0,131368.0,124909.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,4,Many,Many,U6C,638.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,6359.0,200.0,43504.0,40438.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,5,Many,Many,U6C,600.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,35303.0,200.0,133080.0,126860.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,6,Many,Many,U6C,625.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,102694.0,200.0,130554.0,124419.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,7,Many,Many,U6C,588.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,127080.0,200.0,125984.0,119649.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,8,Many,Many,U6C,608.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,135841.0,200.0,139190.0,132600.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,9,Many,Many,U6C,630.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,116315.0,200.0,133959.0,127684.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,10,Many,Many,U6C,586.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,83813.0,200.0,124021.0,118016.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,11,Many,Many,U6C,502.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,38021.0,200.0,133112.0,127405.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,12,Many,Many,U6C,496.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,28012.0,200.0,134401.0,128840.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,1,Many,Many,U7C,391.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,14071.0,200.0,134349.0,128487.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,2,Many,Many,U7C,444.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,23596.0,200.0,124729.0,119257.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,3,Many,Many,U7C,440.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,36831.0,200.0,141551.0,135152.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,4,Many,Many,U7C,487.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,39224.0,200.0,132201.0,126180.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,5,Many,Many,U7C,520.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,51153.0,200.0,121096.0,115036.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,6,Many,Many,U7C,539.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,108865.0,200.0,134714.0,128463.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,7,Many,Many,U7C,444.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,131563.0,200.0,140383.0,133750.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,8,Many,Many,U7C,537.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,135956.0,200.0,141294.0,134602.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,9,Many,Many,U7C,568.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,108087.0,200.0,134654.0,128287.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,10,Many,Many,U7C,491.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,84747.0,200.0,144241.0,137720.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,11,Many,Many,U7C,408.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,27018.0,200.0,128620.0,122827.0,5,2000,5,2000,OP
195,AL,3,Barry,2019,12,Many,Many,U7C,12759.0,22279439.130736478,47028.09858103062,Closed,Reclaimed,Discharge,Mobile River,4.0,200.0,3653.0,3037.0,5,2000,5,2000,OP
195,AL,7,Gadsden,2019,1,Many,Many,2-Jan,3383.0,16139.0,249.0,Open,Fresh,Surface,Coosa River,178672.0,130.0,15086.0,13131.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,2,Many,Many,2-Jan,895.0,17279.0,66.0,Open,Fresh,Surface,Coosa River,162340.0,130.0,13718.0,11972.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,3,Many,Many,2-Jan,835.0,16384.0,62.0,Open,Fresh,Surface,Coosa River,179313.0,130.0,15124.0,13250.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,4,Many,Many,2-Jan,749.0,16973.0,56.0,Open,Fresh,Surface,Coosa River,225074.0,130.0,18865.0,16936.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,5,Many,Many,2-Jan,733.0,14276.0,55.0,Open,Fresh,Surface,Coosa River,205798.0,130.0,17129.0,15347.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,6,Many,Many,2-Jan,1141.0,14325.0,81.0,Open,Fresh,Surface,Coosa River,141571.0,130.0,11554.0,10074.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,7,Many,Many,2-Jan,755.0,13832.0,54.0,Open,Fresh,Surface,Coosa River,212433.0,130.0,17146.0,15321.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,8,Many,Many,2-Jan,805.0,13931.0,58.0,Open,Fresh,Surface,Coosa River,210970.0,130.0,16967.0,15126.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,9,Many,Many,2-Jan,786.0,13960.0,56.0,Open,Fresh,Surface,Coosa River,203724.0,130.0,16388.0,14625.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,10,Many,Many,2-Jan,761.0,14144.0,56.0,Open,Fresh,Surface,Coosa River,207753.0,130.0,17003.0,15199.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,11,Many,Many,2-Jan,1037.0,15091.0,78.0,Open,Fresh,Surface,Coosa River,188679.0,130.0,16080.0,14264.0,4,1949,7,1949,OP
195,AL,7,Gadsden,2019,12,Many,Many,2-Jan,3773.0,15401.0,287.0,Open,Fresh,Surface,Coosa River,193653.0,130.0,16605.0,14732.0,4,1949,7,1949,OP
195,AL,8,Gorgas,2019,1,10,10,10,2792.9597270537865,5050.0,47028.09858103062,Open,Fresh,Surface,Warrior River,3919147.0,727.7,445917.0,418425.0,10,1972,10,1972,RE
195,AL,8,Gorgas,2019,2,10,10,10,2792.9597270537865,4090.0,47028.09858103062,Open,Fresh,Surface,Warrior River,107337.0,727.7,11530.0,7801.0,10,1972,10,1972,RE
195,AL,8,Gorgas,2019,3,10,10,10,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Warrior River,1257933.400415153,727.7,207086.84502262445,-2079.0,10,1972,10,1972,RE
195,AL,8,Gorgas,2019,4,10,10,10,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Warrior River,1257933.400415153,727.7,207086.84502262445,-511.0,10,1972,10,1972,RE
195,AL,8,Gorgas,2019,1,Many,Many,9-Aug,2792.9597270537865,18142.0,47028.09858103062,Open,Fresh,Surface,Warrior River,785540.0,335.0,79029.0,69056.0,5,1956,6,1958,RE
195,AL,8,Gorgas,2019,2,Many,Many,9-Aug,2792.9597270537865,15428.0,47028.09858103062,Open,Fresh,Surface,Warrior River,40965.0,335.0,4044.0,463.0,5,1956,6,1958,RE
195,AL,8,Gorgas,2019,3,Many,Many,9-Aug,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Warrior River,1257933.400415153,335.0,207086.84502262445,-1968.0,5,1956,6,1958,RE
195,AL,8,Gorgas,2019,4,Many,Many,9-Aug,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Warrior River,1257933.400415153,335.0,207086.84502262445,-427.0,5,1956,6,1958,RE
195,AL,10,Greene County,2019,1,Many,Many,2-Jan,2792.9597270537865,11330.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,623555.0,516.1,62138.0,57498.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,2,Many,Many,2-Jan,2792.9597270537865,13538.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,582024.0,516.1,58448.0,53429.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,3,Many,Many,2-Jan,2792.9597270537865,13204.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,763362.0,516.1,73797.0,67477.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,4,Many,Many,2-Jan,2792.9597270537865,9995.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1142168.0,516.1,114953.0,106508.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,5,Many,Many,2-Jan,2792.9597270537865,6255.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1801169.0,516.1,188917.0,177086.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,6,Many,Many,2-Jan,2792.9597270537865,6095.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1947763.0,516.1,200088.0,187701.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,7,Many,Many,2-Jan,2792.9597270537865,5070.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,2403877.0,516.1,247282.0,232911.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,8,Many,Many,2-Jan,2792.9597270537865,5185.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,2350803.0,516.1,239292.0,225192.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,9,Many,Many,2-Jan,2792.9597270537865,5649.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,2073011.0,516.1,209762.0,196890.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,10,Many,Many,2-Jan,2792.9597270537865,6096.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1960944.0,516.1,197759.0,185328.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,11,Many,Many,2-Jan,2792.9597270537865,7783.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1182791.0,516.1,117045.0,108789.0,6,1965,7,1966,OP
195,AL,10,Greene County,2019,12,Many,Many,2-Jan,2792.9597270537865,7688.0,47028.09858103062,Open,Fresh,Surface,Black Warrior River,1346050.0,516.1,134608.0,125470.0,6,1965,7,1966,OP
195,AL,26,E C Gaston,2019,1,5,5,5,922.0,156.0,91.0,Closed,Fresh,Surface,Coosa River,2308241.0,832.0,249937.0,228821.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,2,5,5,5,967.0,129.0,96.0,Closed,Fresh,Surface,Coosa River,4295184.0,832.0,459695.0,426262.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,3,5,5,5,1046.0,163.0,101.0,Closed,Fresh,Surface,Coosa River,3147358.0,832.0,329933.0,303139.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,4,5,5,5,1031.0,154.0,103.0,Closed,Fresh,Surface,Coosa River,4055314.0,832.0,439764.0,406360.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,5,5,5,5,980.0,131.0,98.0,Closed,Fresh,Surface,Coosa River,4826428.0,832.0,519109.0,480553.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,6,5,5,5,1078.0,344.0,123.0,Closed,Fresh,Surface,Coosa River,633385.0,832.0,82892.0,72367.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,7,5,5,5,1535.0,400.0,99.0,Closed,Fresh,Surface,Coosa River,654853.0,832.0,51479.0,42344.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,8,5,5,5,907.0,135.0,90.0,Closed,Fresh,Surface,Coosa River,5149463.0,832.0,553257.0,512690.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,9,5,5,5,991.0,155.0,98.0,Closed,Fresh,Surface,Coosa River,4173246.0,832.0,444723.0,410516.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,10,5,5,5,1064.0,374.0,114.0,Closed,Fresh,Surface,Coosa River,563725.0,832.0,70385.0,60153.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,11,5,5,5,1313.0,321.0,131.0,Closed,Fresh,Surface,Coosa River,1170205.0,832.0,132175.0,116490.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,12,5,5,5,2792.9597270537865,162624.0,47028.09858103062,Closed,Fresh,Surface,Coosa River,922.0,832.0,207086.84502262445,-4015.0,8,1974,8,1974,OP
195,AL,26,E C Gaston,2019,1,Many,Many,Many,2792.9597270537865,14427.0,47028.09858103062,Open,Fresh,Surface,Coosa River,393836.0,1020.0,36756.0,32123.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,2,Many,Many,Many,2792.9597270537865,106894.0,47028.09858103062,Open,Fresh,Surface,Coosa River,3714.0,1020.0,1591.0,-190.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,3,Many,Many,Many,2792.9597270537865,2891.0,47028.09858103062,Open,Fresh,Surface,Coosa River,1934387.0,1020.0,185348.0,171134.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,4,Many,Many,Many,2792.9597270537865,7152.0,47028.09858103062,Open,Fresh,Surface,Coosa River,2167079.0,1020.0,212338.0,197014.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,5,Many,Many,Many,2792.9597270537865,6002.0,47028.09858103062,Open,Fresh,Surface,Coosa River,4000262.0,1020.0,406520.0,380970.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,6,Many,Many,Many,2792.9597270537865,6521.0,47028.09858103062,Open,Fresh,Surface,Coosa River,3828762.0,1020.0,377576.0,352213.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,7,Many,Many,Many,2792.9597270537865,5615.0,47028.09858103062,Open,Fresh,Surface,Coosa River,4508271.0,1020.0,449466.0,421268.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,8,Many,Many,Many,2792.9597270537865,5959.0,47028.09858103062,Open,Fresh,Surface,Coosa River,4316145.0,1020.0,427518.0,399918.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,9,Many,Many,Many,2792.9597270537865,6361.0,47028.09858103062,Open,Fresh,Surface,Coosa River,3435337.0,1020.0,335642.0,313016.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,10,Many,Many,Many,2792.9597270537865,6537.0,47028.09858103062,Open,Fresh,Surface,Coosa River,3349748.0,1020.0,331686.0,309779.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,11,Many,Many,Many,2792.9597270537865,10841.0,47028.09858103062,Open,Fresh,Surface,Coosa River,379206.0,1020.0,38695.0,34621.0,5,1960,6,1962,OP
195,AL,26,E C Gaston,2019,12,Many,Many,Many,2792.9597270537865,10181.0,47028.09858103062,Open,Fresh,Surface,Coosa River,258333.0,1020.0,24828.0,21237.0,5,1960,6,1962,OP
18642,AL,46,Browns Ferry,2019,1,Many,Many,SITE,17.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2710837.0,2677940.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,2,Many,Many,SITE,14.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2394575.0,2351969.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,3,Many,Many,SITE,27.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,1671083.0,1645879.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,4,Many,Many,SITE,63.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2312188.0,2278510.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,5,Many,Many,SITE,25.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2726361.0,2693784.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,6,Many,Many,SITE,25.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2642362.0,2608289.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,7,Many,Many,SITE,28.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2777400.0,2619186.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,8,Many,Many,SITE,83.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2743367.0,2681415.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,9,Many,Many,SITE,197.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2380413.0,2339956.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,10,Many,Many,SITE,15.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2544785.0,2509767.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,11,Many,Many,SITE,93.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2361489.0,2332120.0,8,1974,3,1977,OP
18642,AL,46,Browns Ferry,2019,12,Many,Many,SITE,11.0,22279439.130736478,47028.09858103062,Other,Fresh,Surface,Tennessee River,1257933.400415153,3774.4,2811406.0,2781085.0,8,1974,3,1977,OP
3265,LA,51,Dolet Hills,2019,1,1,1,CW,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,2262.0,645.3,207086.84502262445,184029.8795180723,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,2,1,1,CW,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,1257933.400415153,645.3,207086.84502262445,184029.8795180723,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,3,1,1,CW,2792.9597270537865,9.0,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,330467.0,645.3,28942.0,25978.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,4,1,1,CW,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,1257933.400415153,645.3,207086.84502262445,184029.8795180723,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,5,1,1,CW,2792.9597270537865,8.0,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,1080384.0,645.3,88715.0,78710.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,6,1,1,CW,99.0,14.0,8.0,Closed,Fresh,Surface,Toledo Bend Lake,2647747.0,645.3,231696.0,207120.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,7,1,1,CW,2792.9597270537865,6.0,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,3176363.0,645.3,275553.0,249513.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,8,1,1,CW,642.0,56.0,51.0,Closed,Fresh,Surface,Toledo Bend Lake,3513473.0,645.3,306108.0,278516.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,9,1,1,CW,335.0,32.0,27.0,Closed,Fresh,Surface,Toledo Bend Lake,3801084.0,645.3,337242.0,307243.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,10,1,1,CW,2792.9597270537865,7.0,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,275751.0,645.3,21362.0,18750.0,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,11,1,1,CW,2792.9597270537865,62.0,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,13145.0,645.3,207086.84502262445,184029.8795180723,4,1986,4,1986,OP
3265,LA,51,Dolet Hills,2019,12,1,1,CW,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Toledo Bend Lake,1257933.400415153,645.3,207086.84502262445,184029.8795180723,4,1986,4,1986,OP
189,AL,56,Charles R Lowman,2019,1,1,1,1,2792.9597270537865,30098.0,47028.09858103062,Open,Fresh,Surface,Tombigbee River,44289.0,78.0,2673.0,1488.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,2,1,1,1,2792.9597270537865,412885.0,47028.09858103062,Open,Fresh,Surface,Tombigbee River,2916.0,78.0,72.0,-660.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,3,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Tombigbee River,1257933.400415153,78.0,207086.84502262445,-835.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,4,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Tombigbee River,1257933.400415153,78.0,207086.84502262445,-1190.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,5,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Tombigbee River,1257933.400415153,78.0,207086.84502262445,-811.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,6,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Tombigbee River,1257933.400415153,78.0,207086.84502262445,-1207.0,6,1969,6,1969,OP
189,AL,56,Charles R Lowman,2019,7,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Tombigbee River,1257933.400415153,78.0,207086.84502262445,-1209.0,6,1969,6,1969,OP
